file	line	property	value	selectors	atRules	suppressed
server/public/css/style.css	1371	width	18px	:root[data-layout-mode='desktop'] .desktop-nav-icon .ui-icon	@media (min-width: 1280px)	false
server/public/css/style.css	1372	height	18px	:root[data-layout-mode='desktop'] .desktop-nav-icon .ui-icon	@media (min-width: 1280px)	false
server/public/css/style.css	1375	content	''	:root[data-layout-mode='desktop'] .desktop-nav-btn.needs-setup .desktop-nav-icon::after	@media (min-width: 1280px)	false
server/public/css/style.css	1376	position	absolute	:root[data-layout-mode='desktop'] .desktop-nav-btn.needs-setup .desktop-nav-icon::after	@media (min-width: 1280px)	false
server/public/css/style.css	1377	top	-2px	:root[data-layout-mode='desktop'] .desktop-nav-btn.needs-setup .desktop-nav-icon::after	@media (min-width: 1280px)	false
server/public/css/style.css	1378	right	-2px	:root[data-layout-mode='desktop'] .desktop-nav-btn.needs-setup .desktop-nav-icon::after	@media (min-width: 1280px)	false
server/public/css/style.css	1379	width	8px	:root[data-layout-mode='desktop'] .desktop-nav-btn.needs-setup .desktop-nav-icon::after	@media (min-width: 1280px)	false
server/public/css/style.css	1380	height	8px	:root[data-layout-mode='desktop'] .desktop-nav-btn.needs-setup .desktop-nav-icon::after	@media (min-width: 1280px)	false
server/public/css/style.css	1381	border-radius	50%	:root[data-layout-mode='desktop'] .desktop-nav-btn.needs-setup .desktop-nav-icon::after	@media (min-width: 1280px)	false
server/public/css/style.css	1382	background	var(--state-paused)	:root[data-layout-mode='desktop'] .desktop-nav-btn.needs-setup .desktop-nav-icon::after	@media (min-width: 1280px)	false
server/public/css/style.css	1383	box-shadow	0 0 0 2px var(--bg-elevated)	:root[data-layout-mode='desktop'] .desktop-nav-btn.needs-setup .desktop-nav-icon::after	@media (min-width: 1280px)	false
server/public/css/style.css	1389	color	var(--text)	:root[data-layout-mode='desktop'] .desktop-nav-btn:hover:not(.active)	@media (min-width: 1280px) and (hover: hover)	false
server/public/css/style.css	1390	background	var(--bg-elevated-2)	:root[data-layout-mode='desktop'] .desktop-nav-btn:hover:not(.active)	@media (min-width: 1280px) and (hover: hover)	false
server/public/css/style.css	1399	display	none	:root[data-layout-mode='desktop'] .more-subpage-title-row > [data-navigate='more']	@media (min-width: 1280px)	false
server/public/css/style.css	1402	grid-template-columns	minmax(0, 1fr) auto	:root[data-layout-mode='desktop'] .more-subpage-title-row:has(> [data-navigate='more'])	@media (min-width: 1280px)	false
server/public/css/style.css	1407	flex	1	.nav-btn		false
server/public/css/style.css	1408	min-width	0	.nav-btn		false
server/public/css/style.css	1409	max-width	120px	.nav-btn		false
server/public/css/style.css	1410	background	none	.nav-btn		false
server/public/css/style.css	1411	border	none	.nav-btn		false
server/public/css/style.css	1412	cursor	pointer	.nav-btn		false
server/public/css/style.css	1413	display	flex	.nav-btn		false
server/public/css/style.css	1414	flex-direction	column	.nav-btn		false
server/public/css/style.css	1415	align-items	center	.nav-btn		false
server/public/css/style.css	1416	justify-content	center	.nav-btn		false
server/public/css/style.css	1417	gap	var(--space-1)	.nav-btn		false
server/public/css/style.css	1418	color	var(--text-muted)	.nav-btn		false
server/public/css/style.css	1419	font-size	var(--font-size-2xs)	.nav-btn		false
server/public/css/style.css	1420	border-radius	var(--radius-sm)	.nav-btn		false
server/public/css/style.css	1421	position	relative	.nav-btn		false
server/public/css/style.css	1422	transition	color 0.15s ease	.nav-btn		false
server/public/css/style.css	1425	cursor	not-allowed	.nav-btn:disabled		false
server/public/css/style.css	1426	opacity	0.62	.nav-btn:disabled		false
server/public/css/style.css	1429	display	grid	.nav-icon		false
server/public/css/style.css	1430	place-items	center	.nav-icon		false
server/public/css/style.css	1431	transition	transform 0.18s ease	.nav-icon		false
server/public/css/style.css	1434	display	inline-block	.ui-icon		false
server/public/css/style.css	1435	width	1.2em	.ui-icon		false
server/public/css/style.css	1436	height	1.2em	.ui-icon		false
server/public/css/style.css	1437	flex	0 0 auto	.ui-icon		false
server/public/css/style.css	1438	vertical-align	-0.18em	.ui-icon		false
server/public/css/style.css	1441	display	inline-flex	.inline-icon		false
server/public/css/style.css	1442	align-items	center	.inline-icon		false
server/public/css/style.css	1443	justify-content	center	.inline-icon		false
server/public/css/style.css	1444	color	currentColor	.inline-icon		false
server/public/css/style.css	1445	vertical-align	-0.18em	.inline-icon		false
server/public/css/style.css	1448	margin-left	var(--space-1)	.inline-icon + .inline-icon		false
server/public/css/style.css	1451	width	24px	.list-row-icon .ui-icon		false
server/public/css/style.css	1452	height	24px	.list-row-icon .ui-icon		false
server/public/css/style.css	1455	width	22px	.nav-icon .ui-icon		false
server/public/css/style.css	1456	height	22px	.nav-icon .ui-icon		false
server/public/css/style.css	1459	width	20px	.icon-btn .ui-icon		false
server/public/css/style.css	1460	height	20px	.icon-btn .ui-icon		false
server/public/css/style.css	1464	width	15px	.badge .ui-icon | .chip .ui-icon		false
server/public/css/style.css	1465	height	15px	.badge .ui-icon | .chip .ui-icon		false
server/public/css/style.css	1470	content	''	.nav-btn::before		false
server/public/css/style.css	1471	position	absolute	.nav-btn::before		false
server/public/css/style.css	1472	top	8px	.nav-btn::before		false
server/public/css/style.css	1473	left	50%	.nav-btn::before		false
server/public/css/style.css	1474	width	46px	.nav-btn::before		false
server/public/css/style.css	1475	height	27px	.nav-btn::before		false
server/public/css/style.css	1476	border-radius	var(--radius-full)	.nav-btn::before		false
server/public/css/style.css	1477	background	rgba(91, 140, 255, 0.17)	.nav-btn::before		false
server/public/css/style.css	1478	opacity	0	.nav-btn::before		false
server/public/css/style.css	1479	transform	translateX(-50%) scale(0.55)	.nav-btn::before		false
server/public/css/style.css	1480	transition	opacity 0.18s ease, transform 0.18s ease	.nav-btn::before		false
server/public/css/style.css	1481	pointer-events	none	.nav-btn::before		false
server/public/css/style.css	1484	color	var(--accent)	.nav-btn.active		false
server/public/css/style.css	1487	opacity	1	.nav-btn.active::before		false
server/public/css/style.css	1488	transform	translateX(-50%) scale(1)	.nav-btn.active::before		false
server/public/css/style.css	1491	transform	translateY(-1px)	.nav-btn.active .nav-icon		false
server/public/css/style.css	1492	filter	drop-shadow(0 0 6px rgba(91, 140, 255, 0.55))	.nav-btn.active .nav-icon		false
server/public/css/style.css	1495	font-weight	var(--font-weight-bold)	.nav-btn.active .nav-label		false
server/public/css/style.css	1501	display	inline-flex	.btn		false
server/public/css/style.css	1502	align-items	center	.btn		false
server/public/css/style.css	1503	justify-content	center	.btn		false
server/public/css/style.css	1504	gap	var(--space-1)	.btn		false
server/public/css/style.css	1505	border	none	.btn		false
server/public/css/style.css	1506	border-radius	var(--radius-sm)	.btn		false
server/public/css/style.css	1507	min-height	var(--control-height)	.btn		false
server/public/css/style.css	1508	padding	6px var(--space-5)	.btn		true
server/public/css/style.css	1509	font-size	var(--font-size-md)	.btn		false
server/public/css/style.css	1510	line-height	var(--control-line-height)	.btn		false
server/public/css/style.css	1511	text-align	center	.btn		false
server/public/css/style.css	1512	overflow-wrap	break-word	.btn		false
server/public/css/style.css	1513	font-weight	var(--font-weight-medium)	.btn		false
server/public/css/style.css	1514	cursor	pointer	.btn		false
server/public/css/style.css	1515	background	var(--bg-elevated-2)	.btn		false
server/public/css/style.css	1516	color	var(--text)	.btn		false
server/public/css/style.css	1517	text-decoration	none	.btn		false
server/public/css/style.css	1518	transition	transform 0.05s ease, opacity 0.15s ease, filter 0.15s ease, box-shadow 0.15s ease	.btn		false
server/public/css/style.css	1524	filter	brightness(1.12)	.btn:hover:not(:disabled)	@media (hover: hover)	false
server/public/css/style.css	1527	box-shadow	var(--shadow-glow-accent)	.btn-primary:hover:not(:disabled)	@media (hover: hover)	false
server/public/css/style.css	1530	background	var(--bg-elevated-2)	.icon-btn:hover	@media (hover: hover)	false
server/public/css/style.css	1534	transform	scale(0.97)	.btn:active		false
server/public/css/style.css	1537	opacity	0.5	.btn:disabled		false
server/public/css/style.css	1538	cursor	not-allowed	.btn:disabled		false
server/public/css/style.css	1541	background	var(--accent-gradient)	.btn-primary		false
server/public/css/style.css	1542	color	var(--accent-text)	.btn-primary		false
server/public/css/style.css	1543	box-shadow	0 2px 14px rgba(91, 140, 255, 0.28)	.btn-primary		false
server/public/css/style.css	1546	box-shadow	none	.btn-primary:active		false
server/public/css/style.css	1549	box-shadow	none	.btn-primary:disabled		false
server/public/css/style.css	1552	background	var(--danger-bg)	.btn-danger		false
server/public/css/style.css	1553	color	var(--danger)	.btn-danger		false
server/public/css/style.css	1556	width	100%	.btn-block		false
server/public/css/style.css	1559	padding-inline	var(--space-3)	.btn-sm		false
server/public/css/style.css	1560	font-size	var(--font-size-sm)	.btn-sm		false
server/public/css/style.css	1563	flex	0 0 var(--control-height)	.btn.btn-square		false
server/public/css/style.css	1564	width	var(--control-height)	.btn.btn-square		false
server/public/css/style.css	1565	min-width	var(--control-height)	.btn.btn-square		false
server/public/css/style.css	1566	height	var(--control-height)	.btn.btn-square		false
server/public/css/style.css	1567	padding	0	.btn.btn-square		false
server/public/css/style.css	1568	font-size	var(--font-size-xs)	.btn.btn-square		false
server/public/css/style.css	1575	min-width	7.5rem	.btn-equal		false
server/public/css/style.css	1586	background	var(--bg-elevated-2)	input[type='text'] | input[type='password'] | input[type='number'] | input[type='url'] | input[type='search'] | input[type='datetime-local'] | select | textarea		false
server/public/css/style.css	1587	border	1px solid var(--border)	input[type='text'] | input[type='password'] | input[type='number'] | input[type='url'] | input[type='search'] | input[type='datetime-local'] | select | textarea		false
server/public/css/style.css	1588	border-radius	var(--radius-sm)	input[type='text'] | input[type='password'] | input[type='number'] | input[type='url'] | input[type='search'] | input[type='datetime-local'] | select | textarea		false
server/public/css/style.css	1589	min-height	var(--control-height)	input[type='text'] | input[type='password'] | input[type='number'] | input[type='url'] | input[type='search'] | input[type='datetime-local'] | select | textarea		false
server/public/css/style.css	1590	padding	5px var(--space-3)	input[type='text'] | input[type='password'] | input[type='number'] | input[type='url'] | input[type='search'] | input[type='datetime-local'] | select | textarea		true
server/public/css/style.css	1591	font-size	var(--font-size-md)	input[type='text'] | input[type='password'] | input[type='number'] | input[type='url'] | input[type='search'] | input[type='datetime-local'] | select | textarea		false
server/public/css/style.css	1592	line-height	var(--control-line-height)	input[type='text'] | input[type='password'] | input[type='number'] | input[type='url'] | input[type='search'] | input[type='datetime-local'] | select | textarea		false
server/public/css/style.css	1593	color	var(--text)	input[type='text'] | input[type='password'] | input[type='number'] | input[type='url'] | input[type='search'] | input[type='datetime-local'] | select | textarea		false
server/public/css/style.css	1594	width	100%	input[type='text'] | input[type='password'] | input[type='number'] | input[type='url'] | input[type='search'] | input[type='datetime-local'] | select | textarea		false
server/public/css/style.css	1599	min-width	0	input[type='text'] | input[type='password'] | input[type='number'] | input[type='url'] | input[type='search'] | input[type='datetime-local'] | select | textarea		false
server/public/css/style.css	1602	font-family	inherit	textarea		false
server/public/css/style.css	1603	resize	vertical	textarea		false
server/public/css/style.css	1616	outline	none	input[type='text']:focus | input[type='password']:focus | input[type='number']:focus | input[type='url']:focus | input[type='search']:focus | input[type='datetime-local']:focus | select:focus | textarea:focus		false
server/public/css/style.css	1617	border-color	rgba(91, 140, 255, 0.65)	input[type='text']:focus | input[type='password']:focus | input[type='number']:focus | input[type='url']:focus | input[type='search']:focus | input[type='datetime-local']:focus | select:focus | textarea:focus		false
server/public/css/style.css	1618	box-shadow	0 0 0 3px rgba(91, 140, 255, 0.16)	input[type='text']:focus | input[type='password']:focus | input[type='number']:focus | input[type='url']:focus | input[type='search']:focus | input[type='datetime-local']:focus | select:focus | textarea:focus		false
server/public/css/style.css	1621	outline	2px solid var(--accent)	:focus-visible		false
server/public/css/style.css	1622	outline-offset	2px	:focus-visible		false
server/public/css/style.css	1628	appearance	none	select		false
server/public/css/style.css	1630	background-image	url("data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' width='14' height='14' viewBox='0 0 24 24' fill='none' stroke='%238b93a7' stroke-width='2.4' stroke-linecap='round' stroke-linejoin='round'%3E%3Cpath d='m6 9 6 6 6-6'/%3E%3C/svg%3E")	select		false
server/public/css/style.css	1631	background-repeat	no-repeat	select		false
server/public/css/style.css	1632	background-position	right 12px center	select		false
server/public/css/style.css	1633	padding-right	38px	select		true
server/public/css/style.css	1639	position	relative	.search-select		false
server/public/css/style.css	1642	position	relative	.search-select-control		false
server/public/css/style.css	1645	min-height	var(--control-height)	.search-select-control > input		false
server/public/css/style.css	1646	padding-right	calc(var(--tap-target-size) + var(--space-2))	.search-select-control > input		false
server/public/css/style.css	1649	position	absolute	.search-select-toggle		false
server/public/css/style.css	1650	top	0	.search-select-toggle		false
server/public/css/style.css	1651	right	0	.search-select-toggle		false
server/public/css/style.css	1652	bottom	0	.search-select-toggle		false
server/public/css/style.css	1653	display	grid	.search-select-toggle		false
server/public/css/style.css	1654	place-items	center	.search-select-toggle		false
server/public/css/style.css	1655	width	var(--tap-target-size)	.search-select-toggle		false
server/public/css/style.css	1656	min-height	var(--control-height)	.search-select-toggle		false
server/public/css/style.css	1657	padding	0	.search-select-toggle		false
server/public/css/style.css	1658	border	0	.search-select-toggle		false
server/public/css/style.css	1659	border-left	1px solid var(--border)	.search-select-toggle		false
server/public/css/style.css	1660	border-radius	0 var(--radius-sm) var(--radius-sm) 0	.search-select-toggle		false
server/public/css/style.css	1661	background	transparent	.search-select-toggle		false
server/public/css/style.css	1662	color	var(--text-muted)	.search-select-toggle		false
server/public/css/style.css	1663	cursor	pointer	.search-select-toggle		false
server/public/css/style.css	1666	color	var(--text)	.search-select.is-open .search-select-toggle		false
server/public/css/style.css	1669	transform	rotate(180deg)	.search-select.is-open .search-select-toggle .ui-icon		false
server/public/css/style.css	1676	opacity	0.5	.search-select-control > input:disabled | .search-select-toggle:disabled		false
server/public/css/style.css	1677	cursor	not-allowed	.search-select-control > input:disabled | .search-select-toggle:disabled		false
server/public/css/style.css	1680	position	absolute	.search-select-list		false
server/public/css/style.css	1681	z-index	20	.search-select-list		false
server/public/css/style.css	1682	top	calc(100% + var(--space-1))	.search-select-list		false
server/public/css/style.css	1683	right	0	.search-select-list		false
server/public/css/style.css	1684	left	0	.search-select-list		false
server/public/css/style.css	1685	max-height	min(\n    var(--search-select-results-max-height),\n    var(--search-select-available-height, var(--search-select-results-max-height))\n  )	.search-select-list		false
server/public/css/style.css	1689	overflow-y	auto	.search-select-list		false
server/public/css/style.css	1690	padding	var(--space-1)	.search-select-list		false
server/public/css/style.css	1691	border	1px solid var(--border)	.search-select-list		false
server/public/css/style.css	1692	border-radius	var(--radius-sm)	.search-select-list		false
server/public/css/style.css	1693	background	var(--bg-elevated)	.search-select-list		false
server/public/css/style.css	1694	box-shadow	var(--shadow)	.search-select-list		false
server/public/css/style.css	1697	top	auto	.search-select.opens-upward .search-select-list		false
server/public/css/style.css	1698	bottom	calc(100% + var(--space-1))	.search-select.opens-upward .search-select-list		false
server/public/css/style.css	1701	display	flex	.search-select-option		false
server/public/css/style.css	1702	align-items	center	.search-select-option		false
server/public/css/style.css	1703	gap	var(--space-2)	.search-select-option		false
server/public/css/style.css	1704	width	100%	.search-select-option		false
server/public/css/style.css	1705	min-height	var(--tap-target-size)	.search-select-option		false
server/public/css/style.css	1706	padding	var(--space-2) var(--space-3)	.search-select-option		false
server/public/css/style.css	1707	border	0	.search-select-option		false
server/public/css/style.css	1708	border-radius	var(--radius-sm)	.search-select-option		false
server/public/css/style.css	1709	background	transparent	.search-select-option		false
server/public/css/style.css	1710	color	var(--text)	.search-select-option		false
server/public/css/style.css	1711	font-size	var(--font-size-md)	.search-select-option		false
server/public/css/style.css	1712	text-align	left	.search-select-option		false
server/public/css/style.css	1713	cursor	pointer	.search-select-option		false
server/public/css/style.css	1716	flex	1	.search-select-option-label		false
server/public/css/style.css	1717	min-width	0	.search-select-option-label		false
server/public/css/style.css	1718	overflow	hidden	.search-select-option-label		false
server/public/css/style.css	1719	text-overflow	ellipsis	.search-select-option-label		false
server/public/css/style.css	1720	white-space	nowrap	.search-select-option-label		false
server/public/css/style.css	1725	flex	0 0 auto	.search-select-option-price		false
server/public/css/style.css	1726	color	var(--text-muted)	.search-select-option-price		false
server/public/css/style.css	1727	font-size	var(--font-size-sm)	.search-select-option-price		false
server/public/css/style.css	1736	position	absolute	.search-select-value-icon		false
server/public/css/style.css	1737	top	0	.search-select-value-icon		false
server/public/css/style.css	1738	bottom	0	.search-select-value-icon		false
server/public/css/style.css	1739	left	var(--space-3)	.search-select-value-icon		false
server/public/css/style.css	1740	display	flex	.search-select-value-icon		false
server/public/css/style.css	1741	align-items	center	.search-select-value-icon		false
server/public/css/style.css	1742	color	var(--text-muted)	.search-select-value-icon		false
server/public/css/style.css	1743	pointer-events	none	.search-select-value-icon		false
server/public/css/style.css	1746	padding-left	38px	.search-select.has-status-icon .search-select-control > input		true
server/public/css/style.css	1750	display	inline-flex	.search-select-status | .search-select-option-icon		false
server/public/css/style.css	1751	align-items	center	.search-select-status | .search-select-option-icon		false
server/public/css/style.css	1752	flex	0 0 auto	.search-select-status | .search-select-option-icon		false
server/public/css/style.css	1753	line-height	var(--line-height-tight)	.search-select-status | .search-select-option-icon		false
server/public/css/style.css	1754	color	var(--text-muted)	.search-select-status | .search-select-option-icon		false
server/public/css/style.css	1758	color	var(--state-playing)	.search-select-status[data-event-status='tracking'] | .search-select-option-icon[data-event-status='tracking']		false
server/public/css/style.css	1762	color	var(--state-offline)	.search-select-status[data-event-status='ended'] | .search-select-option-icon[data-event-status='ended']		false
server/public/css/style.css	1766	color	var(--accent)	.search-select-status[data-event-status='base'] | .search-select-option-icon[data-event-status='base']		false
server/public/css/style.css	1769	background	var(--accent-bg)	.search-select-option[aria-selected='true']		false
server/public/css/style.css	1770	color	var(--accent-text)	.search-select-option[aria-selected='true']		false
server/public/css/style.css	1773	outline	2px solid var(--accent)	.search-select-option.is-active		false
server/public/css/style.css	1774	outline-offset	-2px	.search-select-option.is-active		false
server/public/css/style.css	1777	padding	var(--space-3)	.search-select-empty		false
server/public/css/style.css	1778	color	var(--text-muted)	.search-select-empty		false
server/public/css/style.css	1779	font-size	var(--font-size-sm)	.search-select-empty		false
server/public/css/style.css	1780	text-align	center	.search-select-empty		false
server/public/css/style.css	1784	background	var(--bg-elevated-2)	.search-select-option:hover	@media (hover: hover)	false
server/public/css/style.css	1791	filter	invert(1)	input[type='datetime-local']::-webkit-calendar-picker-indicator		false
server/public/css/style.css	1794	width	44px	input[type='color']		false
server/public/css/style.css	1795	height	44px	input[type='color']		false
server/public/css/style.css	1796	padding	0	input[type='color']		false
server/public/css/style.css	1797	border	1px solid var(--border)	input[type='color']		false
server/public/css/style.css	1798	border-radius	var(--radius-sm)	input[type='color']		false
server/public/css/style.css	1799	background	none	input[type='color']		false
server/public/css/style.css	1800	cursor	pointer	input[type='color']		false
server/public/css/style.css	1811	appearance	textfield	input[type='number']		false
server/public/css/style.css	1816	margin	0	input[type='number']::-webkit-outer-spin-button | input[type='number']::-webkit-inner-spin-button		false
server/public/css/style.css	1828	position	relative	.number-stepper		false
server/public/css/style.css	1831	padding-right	30px	.number-stepper input[type='number']		true
server/public/css/style.css	1834	position	absolute	.number-stepper-steps		false
server/public/css/style.css	1835	top	1px	.number-stepper-steps		false
server/public/css/style.css	1836	right	1px	.number-stepper-steps		false
server/public/css/style.css	1837	bottom	1px	.number-stepper-steps		false
server/public/css/style.css	1838	width	26px	.number-stepper-steps		true
server/public/css/style.css	1839	display	flex	.number-stepper-steps		false
server/public/css/style.css	1840	flex-direction	column	.number-stepper-steps		false
server/public/css/style.css	1843	flex	1 1 0	.number-stepper-btn		false
server/public/css/style.css	1844	display	flex	.number-stepper-btn		false
server/public/css/style.css	1845	align-items	center	.number-stepper-btn		false
server/public/css/style.css	1846	justify-content	center	.number-stepper-btn		false
server/public/css/style.css	1847	padding	0	.number-stepper-btn		false
server/public/css/style.css	1848	border	0	.number-stepper-btn		false
server/public/css/style.css	1849	border-left	1px solid var(--border)	.number-stepper-btn		false
server/public/css/style.css	1850	background	transparent	.number-stepper-btn		false
server/public/css/style.css	1851	color	var(--text-muted)	.number-stepper-btn		false
server/public/css/style.css	1852	cursor	pointer	.number-stepper-btn		false
server/public/css/style.css	1855	border-bottom	1px solid var(--border)	.number-stepper-btn:first-child		false
server/public/css/style.css	1858	width	11px	.number-stepper-btn .ui-icon		true
server/public/css/style.css	1859	height	11px	.number-stepper-btn .ui-icon		false
server/public/css/style.css	1863	color	var(--text)	.number-stepper-btn:hover	@media (hover: hover)	false
server/public/css/style.css	1864	background	var(--bg-elevated-2)	.number-stepper-btn:hover	@media (hover: hover)	false
server/public/css/style.css	1872	display	block	.field-label		false
server/public/css/style.css	1873	font-size	var(--font-size-xs)	.field-label		false
server/public/css/style.css	1874	color	var(--text-muted)	.field-label		false
server/public/css/style.css	1875	margin	0 0 var(--space-1) 2px	.field-label		true
server/public/css/style.css	1878	content	' *'	.field-label.is-required::after		false
server/public/css/style.css	1879	color	var(--accent)	.field-label.is-required::after		false
server/public/css/style.css	1880	font-weight	var(--font-weight-bold)	.field-label.is-required::after		false
server/public/css/style.css	1886	display	flex	.row		false
server/public/css/style.css	1887	align-items	center	.row		false
server/public/css/style.css	1888	gap	var(--space-3)	.row		false
server/public/css/style.css	1891	display	flex	.row-between		false
server/public/css/style.css	1892	align-items	center	.row-between		false
server/public/css/style.css	1893	justify-content	space-between	.row-between		false
server/public/css/style.css	1894	gap	var(--space-3)	.row-between		false
server/public/css/style.css	1901	display	flex	.field-row		false
server/public/css/style.css	1902	gap	var(--space-3)	.field-row		false
server/public/css/style.css	1903	flex-wrap	wrap	.field-row		false
server/public/css/style.css	1904	align-items	flex-start	.field-row		false
server/public/css/style.css	1907	flex	1 1 180px	.field-row > div		false
server/public/css/style.css	1908	min-width	0	.field-row > div		false
server/public/css/style.css	1912	display	flex	.selection-toolbar		false
server/public/css/style.css	1913	min-width	0	.selection-toolbar		false
server/public/css/style.css	1914	align-items	end	.selection-toolbar		false
server/public/css/style.css	1915	gap	var(--space-2)	.selection-toolbar		false
server/public/css/style.css	1916	flex-wrap	wrap	.selection-toolbar		false
server/public/css/style.css	1919	flex-basis	100%	.selection-toolbar .field-label		false
server/public/css/style.css	1920	margin-bottom	0	.selection-toolbar .field-label		false
server/public/css/style.css	1923	width	calc(var(--space-8) * 2)	.selection-toolbar input[type='number']		false
server/public/css/style.css	1924	flex	0 0 auto	.selection-toolbar input[type='number']		false
server/public/css/style.css	1927	min-height	var(--control-height)	.selection-toolbar .btn		false
server/public/css/style.css	1930	width	var(--tap-target-size)	.selection-toolbar-icon		false
server/public/css/style.css	1931	min-height	var(--control-height)	.selection-toolbar-icon		false
server/public/css/style.css	1932	padding	var(--space-1)	.selection-toolbar-icon		false
server/public/css/style.css	1933	border	1px solid var(--border)	.selection-toolbar-icon		false
server/public/css/style.css	1934	background	var(--bg-elevated-2)	.selection-toolbar-icon		false
server/public/css/style.css	1935	color	var(--text)	.selection-toolbar-icon		false
server/public/css/style.css	1938	color	var(--danger)	.selection-toolbar-icon--clear		false
server/public/css/style.css	1941	display	flex	.selection-search		false
server/public/css/style.css	1942	align-items	center	.selection-search		false
server/public/css/style.css	1943	flex	1 1 calc(var(--tap-target-size) * 4)	.selection-search		false
server/public/css/style.css	1944	min-width	0	.selection-search		false
server/public/css/style.css	1947	flex	0 0 var(--tap-target-size)	.selection-search:not(.is-open)		false
server/public/css/style.css	1948	min-width	var(--tap-target-size)	.selection-search:not(.is-open)		false
server/public/css/style.css	1952	width	var(--tap-target-size)	.selection-search-trigger | .selection-search-close		false
server/public/css/style.css	1953	min-height	var(--control-height)	.selection-search-trigger | .selection-search-close		false
server/public/css/style.css	1954	padding	var(--space-1)	.selection-search-trigger | .selection-search-close		false
server/public/css/style.css	1955	border	1px solid var(--border)	.selection-search-trigger | .selection-search-close		false
server/public/css/style.css	1956	background	var(--bg-elevated-2)	.selection-search-trigger | .selection-search-close		false
server/public/css/style.css	1957	color	var(--text)	.selection-search-trigger | .selection-search-close		false
server/public/css/style.css	1960	display	flex	.selection-search-field		false
server/public/css/style.css	1961	align-items	center	.selection-search-field		false
server/public/css/style.css	1962	gap	var(--space-1)	.selection-search-field		false
server/public/css/style.css	1963	width	100%	.selection-search-field		false
server/public/css/style.css	1964	min-width	0	.selection-search-field		false
server/public/css/style.css	1967	flex	1 1 auto	.selection-search-field input		false
server/public/css/style.css	1968	min-width	0	.selection-search-field input		false
server/public/css/style.css	1969	width	100%	.selection-search-field input		false
server/public/css/style.css	1975	background	var(--bg-elevated-2)	.selection-toolbar-icon:hover | .selection-search-trigger:hover | .selection-search-close:hover	@media (hover: hover)	false
server/public/css/style.css	1980	flex-basis	100%	.selection-search	@media (max-width: 639px)	false
server/public/css/style.css	1984	flex	0 0 calc(var(--space-8) * 2)	.tournament-team-count-field		false
server/public/css/style.css	1987	width	100%	.tournament-team-count-field input[type='number']		false
server/public/css/style.css	1990	margin-bottom	var(--space-1)	.tournament-team-count-field .field-label		false
server/public/css/style.css	1998	flex-basis	100%	.tournament-team-count-field	@media (max-width: 639px)	false
server/public/css/style.css	2002	display	grid	.player-selection-grid		false
server/public/css/style.css	2003	grid-template-columns	minmax(0, 1fr)	.player-selection-grid		false
server/public/css/style.css	2004	gap	var(--space-2)	.player-selection-grid		false
server/public/css/style.css	2007	min-width	0	.player-selection-grid .check-row		false
server/public/css/style.css	2008	padding	var(--space-2)	.player-selection-grid .check-row		false
server/public/css/style.css	2009	border	1px solid var(--border)	.player-selection-grid .check-row		false
server/public/css/style.css	2010	border-radius	var(--radius-sm)	.player-selection-grid .check-row		false
server/public/css/style.css	2015	min-width	0	.player-selection-grid .check-row .player-name		false
server/public/css/style.css	2016	overflow-wrap	anywhere	.player-selection-grid .check-row .player-name		false
server/public/css/style.css	2022	flex-shrink	0	.player-selection-grid .check-row input[type='checkbox'] | .player-selection-grid .check-row .avatar-img | .player-selection-grid .check-row .avatar-dot | .player-selection-grid .check-row .rating		false
server/public/css/style.css	2025	display	flex	.checklist-assignment-section		false
server/public/css/style.css	2026	flex-direction	column	.checklist-assignment-section		false
server/public/css/style.css	2027	gap	var(--space-2)	.checklist-assignment-section		false
server/public/css/style.css	2030	display	grid	.checklist-assignment-toolbar		false
server/public/css/style.css	2031	grid-template-columns	minmax(0, 1fr) auto	.checklist-assignment-toolbar		false
server/public/css/style.css	2032	align-items	center	.checklist-assignment-toolbar		false
server/public/css/style.css	2033	gap	var(--space-3)	.checklist-assignment-toolbar		false
server/public/css/style.css	2036	margin	0	.checklist-assignment-toolbar .field-label		false
server/public/css/style.css	2039	display	grid	.checklist-assignment-actions		false
server/public/css/style.css	2040	grid-template-columns	repeat(2, minmax(0, 1fr))	.checklist-assignment-actions		false
server/public/css/style.css	2041	gap	var(--space-2)	.checklist-assignment-actions		false
server/public/css/style.css	2045	grid-template-columns	minmax(0, 1fr)	.checklist-assignment-toolbar	@media (max-width: 639px)	false
server/public/css/style.css	2048	width	100%	.checklist-assignment-actions	@media (max-width: 639px)	false
server/public/css/style.css	2052	display	grid	.player-assignment-row		false
server/public/css/style.css	2053	grid-template-columns	auto minmax(0, 1fr) var(--assignment-select-width)	.player-assignment-row		false
server/public/css/style.css	2054	align-items	center	.player-assignment-row		false
server/public/css/style.css	2055	gap	var(--space-2)	.player-assignment-row		false
server/public/css/style.css	2059	display	grid	.profile-identity-editor		false
server/public/css/style.css	2060	gap	var(--space-4)	.profile-identity-editor		false
server/public/css/style.css	2063	display	flex	.profile-avatar-editor		false
server/public/css/style.css	2064	flex-direction	column	.profile-avatar-editor		false
server/public/css/style.css	2065	align-items	center	.profile-avatar-editor		false
server/public/css/style.css	2066	justify-content	center	.profile-avatar-editor		false
server/public/css/style.css	2069	cursor	pointer	.profile-avatar-control		false
