file	line	selector	callKey	property	value	code	classification	registryId	contract	owner
server/public/js/arcade/views/pong.js	471			class	btn-sm	literal-modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	471			class	btn-sm	literal-modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	471	button.btn.btn-sm.btn-equal		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	471	button.btn.btn-sm.btn-equal.btn-danger		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	471	button.btn.btn-sm.btn-equal.btn-primary		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	536	button.btn.btn-sm.btn-equal.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	536			class	btn-equal	literal-modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	536	button.btn.btn-sm.btn-equal.btn-primary		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	536	button.btn.btn-sm.btn-equal.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	536			class	btn-sm	literal-modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	536	button.btn.btn-sm.btn-equal.btn-primary		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	537	button.btn.btn-sm.btn-equal		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	537	button.btn.btn-sm.btn-equal		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	537			class	btn-sm	literal-modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/pong.js	537	button.btn.btn-sm.btn-equal		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	113		emptyStateHtml.className	className	empty-state-compact	empty-state-presentation	component-owner	empty-state-compact	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/arcade/views/snake.js	125	button.btn.btn-sm.btn-equal.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	125	button.btn.btn-sm.btn-equal.btn-primary		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	125	button.btn.btn-sm.btn-equal.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	125	button.btn.btn-sm.btn-equal.btn-primary		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	127	button.btn.btn-sm.btn-equal.btn-danger		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	127	button.btn.btn-sm.btn-equal.btn-danger		class	btn-danger	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	127	button.btn.btn-sm.btn-equal.btn-danger		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	127	button.btn.btn-sm.btn-equal.btn-danger		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	129	button.btn.btn-sm.btn-equal.btn-danger		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	129	button.btn.btn-sm.btn-equal.btn-danger		class	btn-danger	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	129	button.btn.btn-sm.btn-equal.btn-danger		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	129	button.btn.btn-sm.btn-equal.btn-danger		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	133	button.btn.btn-sm.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	133	button.btn.btn-sm.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	133	button.btn.btn-sm.btn-primary		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	153	button.btn.btn-primary.btn-sm		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	153	button.btn.btn-primary.btn-sm		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	153	button.btn.btn-primary.btn-sm		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	347	button.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	347	button.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	351	button.btn.btn-sm.btn-equal.btn-danger		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	351	button.btn.btn-sm.btn-equal.btn-danger		class	btn-danger	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	351			class	btn-equal	literal-modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	351	button.btn.btn-sm.btn-equal.btn-danger		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	351			class	btn-sm	literal-modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	351	button.btn.btn-sm.btn-equal.btn-danger		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	355	button.btn.btn-sm.btn-equal		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	355	button.btn.btn-sm.btn-equal.btn-danger		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	355	button.btn.btn-sm.btn-equal.btn-danger		class	btn-danger	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	355	button.btn.btn-sm.btn-equal		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	355	button.btn.btn-sm.btn-equal.btn-danger		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	355	button.btn.btn-sm.btn-equal		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	355	button.btn.btn-sm.btn-equal.btn-danger		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	357	button.btn.btn-sm.btn-equal.btn-danger		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	357	button.btn.btn-sm.btn-equal.btn-danger		class	btn-danger	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	357			class	btn-equal	literal-modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	357	button.btn.btn-sm.btn-equal.btn-danger		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	357			class	btn-sm	literal-modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	357	button.btn.btn-sm.btn-equal.btn-danger		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/snake.js	408			class	btn-primary	literal-modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	451		emptyStateHtml.className	className	empty-state-compact	empty-state-presentation	component-owner	empty-state-compact	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/style.css
server/public/js/arcade/views/tetris.js	468	button.btn.btn-sm.btn-equal.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	468	button.btn.btn-sm.btn-equal.btn-primary		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	468	button.btn.btn-sm.btn-equal.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	468	button.btn.btn-sm.btn-equal.btn-primary		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	470	button.btn.btn-sm.btn-equal.btn-danger		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	470	button.btn.btn-sm.btn-equal.btn-danger		class	btn-danger	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	470	button.btn.btn-sm.btn-equal.btn-danger		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	470	button.btn.btn-sm.btn-equal.btn-danger		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	472	button.btn.btn-sm.btn-equal.btn-danger		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	472	button.btn.btn-sm.btn-equal.btn-danger		class	btn-danger	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	472	button.btn.btn-sm.btn-equal.btn-danger		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	472	button.btn.btn-sm.btn-equal.btn-danger		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	476	button.btn.btn-sm.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	476	button.btn.btn-sm.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	476	button.btn.btn-sm.btn-primary		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	507	button.btn.btn-primary.btn-sm		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	507	button.btn.btn-primary.btn-sm		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	507	button.btn.btn-primary.btn-sm		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	512	button.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	512	button.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	605	button.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	605	button.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	631			class	btn-equal	literal-modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	631			class	btn-sm	literal-modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	633	button.btn.btn-sm.btn-equal.btn-danger		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	633	button.btn.btn-sm.btn-equal.btn-danger		class	btn-danger	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	633	button.btn.btn-sm.btn-equal.btn-danger		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	633	button.btn.btn-sm.btn-equal.btn-danger		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	640	button.btn.btn-sm.btn-equal.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	640			class	btn-equal	literal-modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	640	button.btn.btn-sm.btn-equal.btn-primary		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	640	button.btn.btn-sm.btn-equal.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	640			class	btn-sm	literal-modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	640	button.btn.btn-sm.btn-equal.btn-primary		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	641	button.btn.btn-sm.btn-equal		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	641	button.btn.btn-sm.btn-equal		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	641			class	btn-sm	literal-modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	641	button.btn.btn-sm.btn-equal		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	643	button.btn.btn-sm.btn-equal.btn-danger		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	643	button.btn.btn-sm.btn-equal.btn-danger		class	btn-danger	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	643	button.btn.btn-sm.btn-equal.btn-danger		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	643	button.btn.btn-sm.btn-equal.btn-danger		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	792	button.btn.btn-sm.btn-equal.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	792			class	btn-equal	literal-modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	792	button.btn.btn-sm.btn-equal.btn-primary		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	792	button.btn.btn-sm.btn-equal.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	792			class	btn-sm	literal-modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	792	button.btn.btn-sm.btn-equal.btn-primary		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	793	button.btn.btn-sm.btn-equal		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	793	button.btn.btn-sm.btn-equal		class	btn-equal	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	793			class	btn-sm	literal-modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/arcade/views/tetris.js	793	button.btn.btn-sm.btn-equal		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/authGate.js	82	button.icon-btn		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/authGate.js	92	button.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/authGate.js	92	button.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/authGate.js	100	button.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/authGate.js	100	button.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/authGate.js	117	button.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/authGate.js	117	button.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/authGate.js	125	button.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/authGate.js	125	button.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/authGate.js	133	button.btn.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/authGate.js	133	button.btn.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/authGate.js	198	button.btn		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/backButton.js	11	button.btn.btn-sm		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/backButton.js	11	button.btn.btn-sm		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	159	input.dt-date-input		class	dt-date-input	markup-class	component-owner	date-fields	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	160	button.dt-calendar-btn.icon-btn		class	dt-calendar-btn	markup-class	component-owner	date-fields	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	160	button.dt-calendar-btn.icon-btn		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	162	input.dt-time-input		class	dt-time-input	markup-class	component-owner	date-fields	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	163	button.dt-clear-btn.icon-btn		class	dt-clear-btn	markup-class	component-owner	date-fields	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	163	button.dt-clear-btn.icon-btn		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	252	button.btn.btn-sm.icon-btn		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	252	button.btn.btn-sm.icon-btn		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	252	button.btn.btn-sm.icon-btn		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	254	select.dt-month-select		class	dt-month-select	markup-class	component-owner	date-fields	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	255	select.dt-year-select		class	dt-year-select	markup-class	component-owner	date-fields	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	258	button.btn.btn-sm.icon-btn		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	258	button.btn.btn-sm.icon-btn		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	258	button.btn.btn-sm.icon-btn		class	icon-btn	markup-class	component-owner	icon-button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	264	button.btn.btn-sm.btn-block		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	264	button.btn.btn-sm.btn-block		class	btn-block	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/dateTimeField.js	264	button.btn.btn-sm.btn-block		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/emptyState.js	24			class	btn-primary	literal-modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/emptyState.js	24			class	btn-sm	literal-modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/emptyState.test.js	19		emptyStateHtml.className	className	vote-empty-state	empty-state-presentation	static-false-candidate			
server/public/js/emptyState.test.js	24		emptyStateHtml.style	style	padding:var(--space-4);	empty-state-presentation	static-false-candidate			
server/public/js/eventPresentation.js	47	button.btn.btn-sm.btn-primary		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/eventPresentation.js	47	button.btn.btn-sm.btn-primary		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/eventPresentation.js	47	button.btn.btn-sm.btn-primary		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/eventPresentation.js	55	a.btn.btn-sm		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/eventPresentation.js	55	a.btn.btn-sm		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/eventPresentation.js	56	a.btn.btn-sm		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/eventPresentation.js	56	a.btn.btn-sm		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/eventPresentation.js	57	button.btn.btn-sm		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/eventPresentation.js	57	button.btn.btn-sm		class	btn-sm	modifier	component-owner	button-small	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/feedback.js	35	button.btn		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/feedback.js	35			class	btn-primary	literal-modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/feedback.js	53	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/feedback.js	53	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/feedback.js	53	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/feedback.js	66			class	btn-primary	literal-modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/kiosk.js	215	button.btn.btn-primary.btn-block		class	btn	markup-class	component-owner	button	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/kiosk.js	215	button.btn.btn-primary.btn-block		class	btn-block	modifier	component-owner	button-width	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/kiosk.js	215	button.btn.btn-primary.btn-block		class	btn-primary	modifier	component-owner	button-meaning	components/controls.md#tokens-und-einzeilige-controls	public/css/style.css
server/public/js/kiosk.js	289		emptyStateHtml.className	className	kiosk-vote-empty	empty-state-presentation	component-owner	empty-state-kiosk	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/kiosk.css
server/public/js/kiosk.js	376		emptyStateHtml.className	className	kiosk-vote-state	empty-state-presentation	component-owner	empty-state-kiosk	components/empty-state.md#11-permanente-varianten-und-befristete-ausnahmen	public/css/kiosk.css
